14/03/2024;11:55:31;2.83;93.60;26.39;31;27.36;34;-54;Ok
14/03/2024;11:56:44;2.72;93.70;28.97;42;32.19;47;-55;Ok
14/03/2024;11:59:26;2.61;93.80;22.07;33;27.36;38;-56;Ok
14/03/2024;12:01:26;2.67;94.20;21.73;33;22.53;33;-57;Ok
14/03/2024;12:03:24;2.67;94.10;26.55;47;27.36;49;-57;Ok
14/03/2024;12:05:18;2.67;94.10;24.14;31;25.75;41;-56;Ok
14/03/2024;12:07:16;2.67;94.10;21.24;38;24.14;39;-57;Ok
14/03/2024;12:09:13;2.67;94.20;22.24;43;30.58;42;-57;Ok
14/03/2024;12:11:11;2.67;94.20;21.95;44;27.36;46;-57;Ok
14/03/2024;12:13:08;2.74;94.30;25.59;41;28.97;50;-56;Ok
14/03/2024;12:15:06;2.83;94.40;29.77;42;32.19;42;-55;Ok
14/03/2024;12:17:18;2.83;94.30;19.31;46;20.92;51;-56;Ok
14/03/2024;12:19:01;2.86;94.00;27.20;41;32.19;55;-56;Ok
14/03/2024;12:20:14;2.78;93.90;23.82;34;25.75;41;-56;Ok
14/03/2024;12:21:57;2.78;94.30;25.59;37;30.58;39;-56;Ok
14/03/2024;12:23:55;2.78;94.40;24.14;38;28.97;35;-56;Ok
14/03/2024;12:25:52;2.78;94.20;27.07;36;33.80;37;-56;Ok
14/03/2024;12:29:00;2.94;94.60;29.77;35;30.58;34;-56;Ok
14/03/2024;12:30:49;2.89;94.10;24.14;41;24.14;39;-56;Ok
14/03/2024;12:32:00;2.89;93.90;29.77;42;32.19;42;-56;Ok
14/03/2024;12:34:44;2.78;93.90;29.24;46;33.80;45;-56;Ok
14/03/2024;12:36:39;2.74;94.30;21.73;41;27.36;34;-56;Ok
14/03/2024;12:38:36;2.78;94.10;26.76;46;28.97;50;-56;Ok
14/03/2024;12:41:32;2.83;93.90;28.97;42;33.80;46;-56;Ok
14/03/2024;12:43:30;2.72;93.60;26.15;45;30.58;42;-55;Ok
14/03/2024;12:44:40;2.72;93.80;31.38;48;33.80;47;-55;Ok
14/03/2024;12:46:29;2.72;94.00;23.34;53;24.14;43;-56;Ok
14/03/2024;12:48:24;2.78;93.60;33.80;46;37.01;46;-56;Ok
14/03/2024;12:51:12;2.81;-1.00;27.23;41;33.80;50;-55;Ok
14/03/2024;12:53:17;2.78;93.50;27.09;42;28.97;45;-55;Ok
14/03/2024;12:56:14;2.78;93.30;24.83;34;27.36;38;-55;Ok
14/03/2024;12:58:11;2.83;93.70;23.71;34;28.97;39;-56;Ok
14/03/2024;13:01:08;2.72;92.90;29.99;42;33.80;41;-55;Ok
14/03/2024;13:03:05;2.67;93.20;25.48;34;28.97;38;-55;Ok
14/03/2024;13:05:52;2.57;-1.00;27.61;46;30.58;50;-55;Ok
14/03/2024;13:07:59;2.64;93.80;21.51;43;28.97;51;-55;Ok
14/03/2024;13:09:56;2.64;93.70;23.23;40;28.97;46;-55;Ok
14/03/2024;13:11:54;2.64;92.90;30.74;36;35.41;49;-55;Ok
14/03/2024;13:12:56;2.56;92.90;22.53;40;24.14;43;-55;Ok
14/03/2024;13:15:49;2.57;92.80;27.86;34;30.58;33;-55;Ok
14/03/2024;13:18:13;2.56;92.80;28.65;42;30.58;42;-54;Ok
14/03/2024;13:20:43;2.61;92.90;28.38;34;35.41;34;-54;Ok
14/03/2024;13:22:37;2.61;-1.00;28.32;42;30.58;43;-54;Ok
14/03/2024;13:24:38;2.56;92.40;27.07;33;33.80;34;-54;Ok
14/03/2024;13:26:35;2.56;92.60;29.27;36;33.80;43;-54;Ok
14/03/2024;13:28:36;2.56;92.40;28.16;37;28.97;39;-54;Ok
14/03/2024;13:30:30;2.58;92.50;28.07;37;30.58;45;-54;Ok
14/03/2024;13:32:31;2.67;92.30;32.19;39;32.19;42;-54;Ok
14/03/2024;13:34:25;2.67;92.70;25.63;34;32.19;30;-54;Ok
14/03/2024;13:36:23;2.78;92.40;29.89;34;32.19;34;-54;Ok
14/03/2024;13:37:36;2.78;92.30;30.18;36;32.19;39;-54;Ok
14/03/2024;13:39:19;2.76;91.90;31.15;34;35.41;45;-55;Ok
14/03/2024;13:41:16;2.69;92.00;28.16;34;37.01;47;-55;Ok
14/03/2024;13:43:29;2.67;91.60;34.44;46;37.01;51;-55;Ok
14/03/2024;13:45:12;2.58;91.50;35.24;38;40.23;39;-55;Ok
14/03/2024;13:48:02;2.67;-1.00;30.81;44;37.01;49;-55;Ok
14/03/2024;13:50:17;2.67;91.80;28.77;36;32.19;39;-55;Ok
14/03/2024;13:52:03;2.69;92.00;27.36;38;33.80;38;-55;Ok
14/03/2024;13:54:12;2.67;91.80;29.83;33;33.80;34;-55;Ok
14/03/2024;13:56:01;2.72;91.30;28.97;36;28.97;39;-55;Ok
14/03/2024;13:57:58;2.78;91.40;32.99;39;33.80;39;-55;Ok
14/03/2024;13:59:53;2.83;91.30;32.19;41;35.41;55;-55;Ok
14/03/2024;14:02:49;2.94;91.40;30.00;41;37.01;41;-56;Ok
14/03/2024;14:04:58;2.94;91.30;27.94;34;33.80;37;-55;Ok
14/03/2024;14:06:12;3.06;91.90;29.93;35;33.80;42;-55;Ok
14/03/2024;14:08:42;3.06;90.60;33.96;43;38.62;45;-56;Ok
14/03/2024;14:10:42;3.06;91.00;32.99;49;33.80;47;-56;Ok
14/03/2024;14:12:40;3.06;90.30;32.99;37;33.80;37;-55;Ok
14/03/2024;14:13:35;3.06;90.70;29.29;44;32.19;37;-56;Ok
14/03/2024;14:15:33;3.22;91.00;32.72;36;40.23;29;-55;Ok
14/03/2024;14:17:30;3.24;90.50;34.14;45;38.62;39;-55;Ok
14/03/2024;14:19:28;3.25;90.10;31.75;46;37.01;58;-56;Ok
14/03/2024;14:20:41;3.33;90.90;30.58;42;32.19;45;-55;Ok
14/03/2024;14:23:35;3.34;91.20;27.78;37;33.80;47;-55;Ok
14/03/2024;14:25:23;3.22;90.10;32.99;46;35.41;41;-55;Ok
14/03/2024;14:27:21;3.17;90.40;29.77;44;32.19;39;-55;Ok
14/03/2024;14:29:27;3.17;90.20;27.96;33;30.58;25;-55;Ok
14/03/2024;14:31:13;3.28;91.40;28.16;52;35.41;50;-55;Ok
14/03/2024;14:34:47;3.50;-1.00;33.62;42;37.01;47;-55;Ok
14/03/2024;14:38:04;3.36;90.10;31.18;35;37.01;39;-55;Ok
14/03/2024;14:40:05;3.22;90.10;31.38;44;33.80;42;-55;Ok
14/03/2024;14:42:58;3.17;90.00;32.19;34;33.80;38;-55;Ok
14/03/2024;14:45:54;3.17;90.10;35.75;35;41.84;33;-55;Ok
14/03/2024;14:47:52;3.17;89.80;37.22;41;40.23;46;-55;Ok
14/03/2024;14:49:05;3.17;90.10;30.98;41;33.80;45;-55;Ok
14/03/2024;14:52:46;3.06;90.40;30.14;38;33.80;35;-55;Ok
14/03/2024;14:53:47;3.06;90.20;32.99;41;33.80;37;-55;Ok
14/03/2024;14:56:41;2.94;90.30;36.05;40;43.45;38;-55;Ok
14/03/2024;14:58:41;2.94;90.70;31.38;45;32.19;39;-55;Ok
14/03/2024;15:00:36;2.96;90.20;32.76;40;37.01;45;-55;Ok
14/03/2024;15:02:33;2.94;90.20;37.82;41;41.84;42;-55;Ok
14/03/2024;15:06:28;2.94;90.40;28.97;39;33.80;46;-55;Ok
14/03/2024;15:08:29;2.94;90.20;26.55;37;27.36;37;-56;Ok
14/03/2024;15:10:26;2.94;90.50;24.94;32;25.75;41;-56;Ok
14/03/2024;15:11:25;2.94;90.20;24.14;47;25.75;46;-56;Ok
14/03/2024;15:15:08;2.94;-1.00;33.30;26;37.01;26;-56;Ok
14/03/2024;15:18:13;2.78;90.50;30.58;33;33.80;38;-56;Ok
14/03/2024;15:21:12;2.78;90.80;28.97;39;28.97;43;-56;Ok
14/03/2024;15:22:11;2.78;90.60;31.38;45;33.80;50;-56;Ok
14/03/2024;15:24:09;2.78;90.90;28.97;46;28.97;42;-56;Ok
14/03/2024;15:26:03;2.83;90.80;28.16;45;30.58;38;-57;Ok
14/03/2024;15:28:01;2.83;91.10;29.29;35;30.58;53;-57;Ok
14/03/2024;15:29:58;2.94;90.50;36.14;43;43.45;49;-57;Ok
14/03/2024;15:31:56;2.89;90.30;31.83;36;35.41;38;-57;Ok
14/03/2024;15:34:52;2.94;90.70;27.21;36;30.58;29;-58;Ok
14/03/2024;15:36:53;2.94;90.70;27.36;36;28.97;30;-57;Ok
14/03/2024;15:39:46;2.94;90.40;31.65;35;35.41;34;-58;Ok
14/03/2024;15:40:48;2.94;90.70;25.75;48;27.36;46;-58;Ok
14/03/2024;15:42:42;3.00;90.90;29.93;40;30.58;37;-58;Ok
14/03/2024;15:45:38;3.00;90.60;28.79;37;37.01;29;-58;Ok
14/03/2024;15:46:52;3.00;90.90;32.19;34;35.41;39;-59;Ok
14/03/2024;15:49:36;3.17;91.20;20.92;35;20.92;37;-59;Ok
14/03/2024;15:51:34;3.17;90.20;32.99;47;33.80;42;-59;Ok
14/03/2024;15:53:40;3.22;90.60;29.37;47;32.19;43;-59;Ok
14/03/2024;15:55:26;3.28;90.50;33.80;45;40.23;45;-58;Ok
14/03/2024;15:58:13;3.39;-1.00;34.04;44;38.62;53;-60;Ok
14/03/2024;16:00:20;3.39;89.80;37.01;38;40.23;50;-59;Ok
14/03/2024;16:02:17;3.41;89.90;34.06;44;40.23;45;-58;Ok
14/03/2024;16:04:15;3.50;90.30;39.83;44;41.84;46;-59;Ok
14/03/2024;16:05:25;3.44;89.80;35.00;40;40.23;39;-59;Ok
14/03/2024;16:08:10;3.32;89.80;33.90;42;38.62;46;-58;Ok
14/03/2024;16:09:09;3.33;90.40;31.22;31;33.80;27;-58;Ok
